id,observation_date,competitor_id,competitor_price,market_share_percentage,trend_score
6144,2023-02-07,5,68.54,11.84,-0.326
6145,2023-02-07,5,50.95,12.87,0.254
6146,2023-02-08,5,47.83,9.31,0.11
6147,2023-02-08,3,33.44,16.18,0.231
6148,2023-02-08,4,38.74,18.31,0.295
6149,2023-02-08,3,42.75,22.19,-0.068
6150,2023-02-08,5,51.4,13.39,-0.035
6151,2023-02-08,4,36.88,16.61,0.075
6152,2023-02-08,1,40.32,29.84,-0.738
6153,2023-02-09,5,45.19,11.78,0.14
6154,2023-02-09,2,46.83,28.29,-0.252
6155,2023-02-09,1,43.85,23.6,-0.129
6156,2023-02-09,1,57.45,23.27,0.607
6157,2023-02-09,4,33.34,19.93,-0.07
6158,2023-02-09,1,50.51,23.17,-0.373
6159,2023-02-09,4,55.6,19.43,0.305
6160,2023-02-09,1,58.83,29.68,-0.614
6161,2023-02-10,2,50.93,25.77,0.083
6162,2023-02-10,1,42.93,29.98,0.283
6163,2023-02-10,4,46.81,12.63,0.138
6164,2023-02-10,5,30.45,14.59,0.665
6165,2023-02-10,4,24.88,22.75,0.257
6166,2023-02-10,1,48.08,24.13,-0.151
6167,2023-02-10,4,49.04,10.11,0.424
6168,2023-02-10,4,38.78,12.08,-0.06
6169,2023-02-10,2,40.74,29.36,-0.256
6170,2023-02-10,2,41.82,20.05,-0.104
6171,2023-02-10,5,61.14,14.07,-0.259
6172,2023-02-11,2,32.95,26.96,0.289
6173,2023-02-11,3,52.68,17.99,0.054
6174,2023-02-11,2,38.41,30.25,0.093
6175,2023-02-11,2,49.39,29.76,-0.173
6176,2023-02-11,4,36.07,13.32,-0.182
6177,2023-02-11,4,45.22,13.56,0.3
6178,2023-02-12,5,37.31,12.29,-0.438
6179,2023-02-12,4,51.82,18.29,-0.167
6180,2023-02-13,3,48.96,22.35,-0.09
6181,2023-02-13,2,43.11,30.56,-0.434
6182,2023-02-13,4,48.92,17.9,-0.294
6183,2023-02-13,1,41.23,24.85,0.342
6184,2023-02-13,2,43.36,26.67,-0.134
6185,2023-02-14,1,44.42,21.43,-0.186
6186,2023-02-14,5,38.41,11.88,-0.191
6187,2023-02-14,4,35.76,15.18,0.311
6188,2023-02-14,5,54.55,12.62,-0.657
6189,2023-02-14,3,38.12,19.01,0.385
6190,2023-02-14,4,34.15,16.81,0.191
6191,2023-02-14,1,59.16,27.29,0.148
6192,2023-02-14,4,44.7,13.97,-0.411
6193,2023-02-14,2,47.53,25.31,-0.549
6194,2023-02-15,3,50.22,18.53,-0.537
6195,2023-02-15,1,48.63,20.23,-0.093
6196,2023-02-15,5,69.35,13.49,0.286
6197,2023-02-15,1,59.02,28.21,0.157
6198,2023-02-15,5,48.48,19.28,0.133
6199,2023-02-15,4,32.11,12.31,-0.207
6200,2023-02-16,1,50.28,27.46,-0.415
6201,2023-02-16,5,62.29,14.49,-0.355
6202,2023-02-17,1,64.76,28.35,0.177
6203,2023-02-17,1,45.87,29.36,0.116
6204,2023-02-17,1,34.44,28.82,-0.003
6205,2023-02-17,3,49.52,21.82,-0.38
6206,2023-02-17,3,26.93,22.27,-0.034
6207,2023-02-17,1,48.48,32.35,-0.146
6208,2023-02-18,4,30.72,21.04,-0.254
6209,2023-02-18,3,45.57,13.41,-0.426
6210,2023-02-18,3,44.67,14.18,-0.438
6211,2023-02-18,3,51.18,17.62,-0.325
6212,2023-02-18,2,39.81,21.99,-0.266
6213,2023-02-18,2,47.42,27.73,0.33
6214,2023-02-18,3,50.07,18.26,0.17
6215,2023-02-18,4,34.13,19,0.275
6216,2023-02-18,3,41.75,19.89,0.191
6217,2023-02-18,5,57.02,16.03,0.149
6218,2023-02-19,4,29.92,23.76,-0.587
6219,2023-02-19,5,62.62,14.64,-0.038
6220,2023-02-19,2,65.14,25.61,0.2
6221,2023-02-19,5,76.85,15.64,-0.024
6222,2023-02-19,4,25,14.95,-0.094
6223,2023-02-20,5,65.12,15.46,-0.032
6224,2023-02-20,2,51.87,21.78,-0.027
6225,2023-02-20,5,44.67,12.53,0.322
6226,2023-02-20,1,41.13,31.22,0.238
6227,2023-02-20,3,50.89,17.24,0.102
6228,2023-02-20,4,51.02,15.42,0.179
6229,2023-02-20,3,43.09,18.27,-0.187
6230,2023-02-20,5,52.8,9.94,-0.143
6231,2023-02-21,1,55.77,30.46,-0.445
6232,2023-02-21,4,56.54,18.01,0.444
6233,2023-02-21,1,48.66,22.51,0.358
6234,2023-02-21,1,48.61,29.09,-0.225
6235,2023-02-21,2,32.25,23.81,0.065
6236,2023-02-21,5,62.61,10.61,0.134
6237,2023-02-21,4,41.27,18.59,0.15
6238,2023-02-21,4,45.68,12.58,0.407
6239,2023-02-22,2,39.36,21.03,-0.31
6240,2023-02-22,1,56.23,24.69,-0.364
6241,2023-02-22,2,67.85,21.43,-0.508
6242,2023-02-22,1,27.55,28.87,-0.08
6243,2023-02-22,5,57.25,16.21,0.17
6244,2023-02-22,1,42.77,27.8,-0.389
6245,2023-02-23,2,50.62,24.45,-0.091
6246,2023-02-23,5,62.84,16.94,0.174
6247,2023-02-23,2,50.5,23.8,-0.335
6248,2023-02-23,4,37.79,18.3,-0.041
6249,2023-02-23,1,59.73,26.08,0.4
6250,2023-02-23,4,32.95,19.94,0.604
6251,2023-02-24,1,46.59,27.28,0.444
6252,2023-02-24,1,48.5,30.49,-0.331
6253,2023-02-24,5,53.88,11.12,0.3
6254,2023-02-24,3,49.69,24.13,-0.367
6255,2023-02-24,3,49.61,21.23,0.244
6256,2023-02-25,1,44.29,30.43,-0.116
6257,2023-02-25,2,50.2,23.16,0.384
6258,2023-02-25,5,69.21,7.38,0.465
6259,2023-02-25,4,34.88,14.42,-0.394
6260,2023-02-25,3,53.54,21.85,-0.225
6261,2023-02-25,3,47.68,22.92,0.329
6262,2023-02-25,4,40.5,15.61,0.326
6263,2023-02-25,4,41.74,15.6,0.011
6264,2023-02-26,4,62.23,15.32,-0.408
6265,2023-02-26,2,43.86,25.94,0.199
6266,2023-02-26,4,35.08,18.41,-0.437
6267,2023-02-26,3,40.73,22.17,-0.218
6268,2023-02-26,5,61.48,21.43,0.044
6269,2023-02-26,4,23.64,11.23,-0.183
6270,2023-02-26,2,38.79,22.87,-0.01
6271,2023-02-26,2,37.25,25.04,0.06
6272,2023-02-26,3,36.24,21.89,0.35
6273,2023-02-26,3,43.46,20.29,0.389
6274,2023-02-27,5,39.94,17.06,0.307
6275,2023-02-27,3,38.6,24.21,-0.439
6276,2023-02-27,3,45.78,16.1,0.137
6277,2023-02-27,1,44.12,25.4,0.368
6278,2023-02-27,4,32.62,19.37,-0.253
6279,2023-02-27,2,53.65,23.07,0.705
6280,2023-02-28,5,48.46,9.5,-0.124
6281,2023-02-28,1,47.83,25.96,0.325
6282,2023-02-28,5,57.47,12.67,0.227
6283,2023-02-28,4,31.42,16.7,0.54
6284,2023-02-28,1,47.31,25.65,-0.198
6285,2023-02-28,2,40.15,27.95,-0.394
6286,2023-02-28,3,38.43,17,0.016
6287,2023-02-28,3,44.52,27.25,0.016
6288,2023-02-28,5,60.55,19.8,-0.602
6289,2023-02-28,3,27.91,18.21,0.611
6290,2023-03-01,5,42.29,14.85,-0.273
6291,2023-03-01,2,43.56,27.23,0.16
6292,2023-03-01,5,47.66,16.31,0.178
6293,2023-03-02,4,36.1,15.96,-0.325
6294,2023-03-02,2,51.75,28.6,-0.323
6295,2023-03-02,3,42.7,21.79,-0.058
6296,2023-03-02,2,50.4,21.89,0.349
6297,2023-03-02,3,34.82,23.95,0.556
6298,2023-03-02,3,36.89,18.75,-0.623
6299,2023-03-02,1,57.68,26.89,-0.616
6300,2023-03-02,5,36.4,14.48,0.164
6301,2023-03-03,4,18.72,21.02,-0.085
6302,2023-03-03,2,43.79,17.02,0.506
6303,2023-03-03,1,34.77,26.66,0.102
6304,2023-03-03,4,34.46,14.98,0.311
6305,2023-03-03,5,57.31,14.35,0.255
6306,2023-03-03,1,45.99,22.98,0.192
6307,2023-03-04,2,35.98,26.86,-0.493
6308,2023-03-04,2,36.34,19.03,-0.004
6309,2023-03-04,5,48.68,15.01,0.386
6310,2023-03-04,3,41.25,23.29,0.315
6311,2023-03-04,5,62.17,18.04,-0.095
6312,2023-03-04,4,31.77,22.26,-0.294
6313,2023-03-05,1,54.36,22.26,0.323
6314,2023-03-05,3,40.48,19.35,-0.201
6315,2023-03-05,1,45,29.67,0.126
6316,2023-03-05,3,33.74,19.63,0.061
6317,2023-03-06,3,49.67,20.55,-0.004
6318,2023-03-06,4,45.05,17.2,-0.023
6319,2023-03-06,5,56.89,18.29,0.383
6320,2023-03-06,3,46.98,20.37,-0.916
6321,2023-03-06,3,53.31,25.15,0.495
6322,2023-03-07,4,48.56,17.66,-0.427
6323,2023-03-07,5,60.42,13.69,-0.052
6324,2023-03-07,5,58.17,9.45,-0.271
6325,2023-03-07,4,45.77,9.38,-0.182
6326,2023-03-08,5,59.64,16.58,-0.027
6327,2023-03-08,5,57.84,16.34,0.169
6328,2023-03-08,4,52.17,18.96,0.578
6329,2023-03-08,4,43.55,16.83,0.102
6330,2023-03-09,5,46.1,17.66,-0.206
6331,2023-03-09,2,49.25,26.76,-0.299
6332,2023-03-09,2,45.92,28.31,0.224
6333,2023-03-09,2,43.98,24.92,-0.11
6334,2023-03-10,3,48.52,18.49,-0.197
6335,2023-03-10,5,64.1,14.32,0.629
6336,2023-03-10,4,44.73,16.69,0.257
6337,2023-03-10,2,47.67,27.48,0.052
6338,2023-03-10,3,37.4,17.64,-0.466
6339,2023-03-10,2,47.45,21.05,-0.184
6340,2023-03-10,5,57.52,14.78,0.177
6341,2023-03-10,4,40.29,17.3,-0.158
6342,2023-03-11,4,28.62,14.2,-0.351
6343,2023-03-11,4,41.1,17.72,0.093
6344,2023-03-11,1,64.76,28.11,0.047
6345,2023-03-11,4,26.09,15.64,0.268
6346,2023-03-11,5,58.88,11.49,0.425
6347,2023-03-12,4,45.92,16.47,-0.148
6348,2023-03-12,2,44.41,20.17,0.628
6349,2023-03-12,5,45.85,16.76,-0.163
6350,2023-03-12,1,45.92,22.71,0.175
6351,2023-03-12,3,42.27,18.88,-0.373
6352,2023-03-13,2,57.3,27.89,-0.204
6353,2023-03-13,3,23.8,20.11,-0.075
6354,2023-03-13,3,48.66,15.21,-0.104
6355,2023-03-13,2,50.4,25.49,-0.717
6356,2023-03-13,5,58.06,11.5,0.1
6357,2023-03-13,2,36.34,21.58,-0.368
6358,2023-03-14,5,54.33,12.32,0.52
6359,2023-03-14,4,38.43,14.42,0.255
6360,2023-03-14,4,34.46,17.37,-0.05
6361,2023-03-14,5,53.53,13.36,-0.691
6362,2023-03-14,4,16.44,14.75,0.034
6363,2023-03-14,2,49.66,29.13,-0.152
6364,2023-03-15,2,35.17,19.66,0.265
6365,2023-03-15,1,53.79,25.72,0.08
6366,2023-03-15,5,38.04,16.95,0.333
6367,2023-03-15,4,38.3,12.66,-0.135
6368,2023-03-15,3,45.28,17.28,-0.607
6369,2023-03-15,5,52.01,11.52,0.253
6370,2023-03-15,5,48.79,9.83,-0.02
6371,2023-03-16,4,65.36,16.54,0.135
6372,2023-03-16,4,45.14,16.97,-0.24
6373,2023-03-16,2,43.19,28.49,0.227
6374,2023-03-17,3,43.11,21.87,0.657
6375,2023-03-17,5,39.42,17.17,0.035
6376,2023-03-17,3,44.37,22.82,-0.263
6377,2023-03-17,4,36.68,12.71,0.035
6378,2023-03-17,1,43.93,25.05,0.014
6379,2023-03-17,2,38.72,25.49,-0.04
6380,2023-03-18,3,35.46,21.84,0.088
6381,2023-03-18,4,30.59,18.82,-0.163
6382,2023-03-18,3,47.86,20.27,-0.022
6383,2023-03-18,1,46.31,23.49,0.372
6384,2023-03-18,5,59.91,10.98,-0.592
6385,2023-03-18,2,42.78,21.2,-0.029
6386,2023-03-18,1,52.26,27.87,-0.595
6387,2023-03-19,5,42.41,20.56,0.137
6388,2023-03-19,5,62.08,15.64,-0.421
6389,2023-03-19,3,40.72,23.5,0.35
6390,2023-03-19,2,50.72,26.12,0.127
6391,2023-03-19,5,42.82,17.08,0.253
6392,2023-03-19,2,41.25,23.52,0.415
6393,2023-03-20,4,59.34,22.37,0.146
6394,2023-03-20,3,42.65,20.96,0.03
6395,2023-03-20,2,37.24,24.95,-0.59
6396,2023-03-20,4,38.87,19.74,0.455
6397,2023-03-20,3,34.68,15.62,-0.499
6398,2023-03-21,4,45.4,14.64,-0.369
6399,2023-03-21,5,58.8,13.26,-0.016
6400,2023-03-21,2,49.46,21.55,-0.313
6401,2023-03-21,3,38.2,23.57,-0.156
6402,2023-03-21,2,48.79,16.13,-0.259
6403,2023-03-21,2,33.92,19.11,0.262
6404,2023-03-21,5,43.75,17.18,0.558
6405,2023-03-21,5,38.48,13.86,-0.037
6406,2023-03-22,5,53.5,14.02,-0.009
6407,2023-03-22,3,40.8,16.69,-0.024
6408,2023-03-22,2,36.68,22.94,-0.096
6409,2023-03-22,2,48.14,25.59,-0.043
6410,2023-03-22,3,43.31,19.29,0.149
6411,2023-03-23,1,46.71,29.52,-0.065
6412,2023-03-23,3,46.57,22.38,0.076
6413,2023-03-24,3,50.06,19.97,0.286
6414,2023-03-24,1,36.06,29.99,-0.23
6415,2023-03-24,3,42.86,21.14,0.141
6416,2023-03-24,1,40.07,29.52,-0.293
6417,2023-03-24,4,44.97,14.74,-0.021
6418,2023-03-24,4,42.22,17.35,-0.068
6419,2023-03-25,5,55.05,12.81,0.287
6420,2023-03-26,1,42.02,32.98,0.568
6421,2023-03-26,3,37.9,20.98,-0.146
6422,2023-03-26,1,43.41,28.06,0.254
6423,2023-03-26,5,46.6,13.87,-0.155
6424,2023-03-26,5,59.14,17.3,-0.112
6425,2023-03-27,3,50.54,19.81,-0.31
6426,2023-03-27,1,48.46,25.64,-0.092
6427,2023-03-27,5,40.94,16.22,0.385
6428,2023-03-27,2,48.77,27,0.419
6429,2023-03-27,5,50.78,13.99,-0.144
6430,2023-03-27,2,48.47,23.54,-0.449
6431,2023-03-27,2,45.09,23.66,0.03
6432,2023-03-28,2,52.06,24.47,-0.084
6433,2023-03-28,5,56.52,16.37,-0.026
6434,2023-03-28,1,53.95,31.85,-0.165
6435,2023-03-28,3,46.9,21.61,-0.541
6436,2023-03-29,4,35.14,15,0.241
6437,2023-03-29,3,33.14,21.1,0.087
6438,2023-03-29,3,42.12,17.7,-0.35
6439,2023-03-29,4,42.59,16.49,-0.121
6440,2023-03-29,2,47.91,21.01,-0.304
6441,2023-03-29,4,38.89,11.44,0.009
6442,2023-03-29,5,51.69,17.96,-0.171
6443,2023-03-29,4,49.16,19.14,0.123
6444,2023-03-30,3,46.06,25.4,-0.487
6445,2023-03-30,1,47.88,29.15,0.365
6446,2023-03-30,2,42.38,21.68,0.109
6447,2023-03-30,3,37.5,20.33,0.583
6448,2023-03-30,1,44.47,24.84,0.135
6449,2023-03-30,5,31.31,16.29,0.027
6450,2023-03-30,5,57.13,18.91,0.571
6451,2023-03-30,5,66.95,9.16,0.033
6452,2023-03-30,3,44.92,22.29,-0.469
6453,2023-03-30,4,34.9,17.48,0.136
6454,2023-03-30,1,52.75,28.09,0.045
6455,2023-03-31,1,44.28,32.26,0.251
6456,2023-03-31,5,57.08,9.24,-0.067
6457,2023-03-31,3,47,15.59,0.011
6458,2023-03-31,5,49.19,14.28,-0.038
6459,2023-03-31,1,42.71,23.94,-0.051
6460,2023-04-01,2,58.95,19.7,-0.552
6461,2023-04-01,5,63.56,13.21,-0.065
6462,2023-04-01,1,46.16,28.39,0.252
6463,2023-04-01,4,31.37,18.68,0.596
6464,2023-04-02,2,54.46,22.41,-0.139
6465,2023-04-02,4,39.94,13.06,0.062
6466,2023-04-02,5,49.65,18.35,-0.529
6467,2023-04-02,2,39.94,22.96,-0.246
6468,2023-04-02,5,43.95,13.5,0.042
6469,2023-04-02,5,38.53,16.37,-0.103
6470,2023-04-03,1,62.41,28.79,-0.18
6471,2023-04-03,2,49.37,23.33,0.066
6472,2023-04-04,2,49.4,23.05,-0.151
6473,2023-04-04,3,42.36,24.76,0.031
6474,2023-04-04,4,36.88,18.49,0.179
6475,2023-04-04,4,40.01,12.49,-0.09
6476,2023-04-04,3,38.56,12.15,-0.012
6477,2023-04-04,2,44.65,20.2,0.567
6478,2023-04-04,3,32.69,20.27,-0.246
6479,2023-04-04,1,52.14,27.84,-0.175
6480,2023-04-04,1,55.68,27.11,-0.279
6481,2023-04-04,5,53.64,16.41,-0.042
6482,2023-04-04,1,65.59,24.65,-0.264
6483,2023-04-05,5,48.4,15.68,0.303
6484,2023-04-05,5,55.53,13.82,0.586
6485,2023-04-05,1,44.08,25.64,0.387
6486,2023-04-06,4,49.67,13.08,-0.224
6487,2023-04-06,1,56.06,26.46,0.246
6488,2023-04-06,2,47.45,25.7,-0.371
6489,2023-04-06,4,46.42,22,-0.48
6490,2023-04-06,1,51.48,23.93,-0.184
6491,2023-04-07,3,38.5,16.79,-0.181
6492,2023-04-07,5,55.06,11.41,-0.054
6493,2023-04-07,3,44.08,17.4,0.037
6494,2023-04-07,5,62.42,19.02,0.31
6495,2023-04-08,4,42.94,15.03,-0.011
6496,2023-04-08,3,53.13,24.02,-0.111
6497,2023-04-08,1,60.87,25.97,0.14
6498,2023-04-08,3,43.63,14.42,-0.036
6499,2023-04-08,2,62.02,22.43,0.397
6500,2023-04-08,5,58.64,18.39,-0.411
6501,2023-04-08,2,45.92,26.33,-0.153
6502,2023-04-08,1,52.91,24.33,-0.27
6503,2023-04-09,3,42.77,22.14,0.138
6504,2023-04-09,4,36.08,13.1,0.209
6505,2023-04-09,3,35.21,22.53,0.386
6506,2023-04-09,3,48.65,17.58,0.409
6507,2023-04-09,2,46.34,26.37,-0.033
6508,2023-04-10,3,40.53,16.04,-0.205
6509,2023-04-10,5,58.21,12.47,-0.182
6510,2023-04-10,5,56.97,17.28,-0.275
6511,2023-04-10,3,35.24,17.22,0.241
6512,2023-04-11,1,43.83,27.42,-0.247
6513,2023-04-11,2,42.74,23.06,0.015
6514,2023-04-11,1,32.36,17.72,-0.051
6515,2023-04-11,2,51.47,19,-0.426
6516,2023-04-11,3,43.82,19.33,0.165
6517,2023-04-11,4,44.24,13.19,-0.465
6518,2023-04-11,4,45.75,19.23,-0.029
6519,2023-04-11,5,61.85,14.05,-0.076
6520,2023-04-12,3,38.86,20.88,0.523
6521,2023-04-12,1,38.6,20.88,-0.094
6522,2023-04-12,1,52.9,23.1,0.09
6523,2023-04-12,5,63.88,13.78,-0.111
6524,2023-04-13,5,66.26,13.46,0.036
6525,2023-04-13,5,46.95,15.18,0.23
6526,2023-04-13,3,42.37,13.58,-0.071
6527,2023-04-14,3,40.72,21.89,-0.004
6528,2023-04-14,1,51.32,31.26,-0.169
6529,2023-04-14,4,47.96,19.13,-0.054
6530,2023-04-14,5,53,15.95,-0.182
6531,2023-04-15,1,31.8,26.41,-0.046
6532,2023-04-15,2,31.42,23.42,-0.161
6533,2023-04-15,5,54.83,8.73,-0.084
6534,2023-04-15,4,28.72,12.8,-0.121
6535,2023-04-15,3,32.9,21.46,-0.286
6536,2023-04-15,2,41.24,27.01,0.238
6537,2023-04-15,1,48.33,25.28,0.031
6538,2023-04-16,2,57.47,22.32,-0.452
6539,2023-04-16,3,53.56,24.6,0.313
6540,2023-04-16,2,44.6,25.13,0.167
6541,2023-04-16,5,73.1,13.31,0.361
6542,2023-04-17,5,66.89,12.89,-0.128
6543,2023-04-17,4,35.6,14.57,-0.043
6544,2023-04-17,1,48.63,26.56,1
6545,2023-04-17,1,61.26,30.31,0.365
6546,2023-04-17,2,42.08,24.41,-0.07
6547,2023-04-17,2,58.25,24.77,-0.098
6548,2023-04-17,2,57.42,24.61,-0.63
6549,2023-04-17,3,41.56,26.46,-0.27
6550,2023-04-18,3,39.81,20.87,-0.041
6551,2023-04-18,2,37.92,19.36,0.005
6552,2023-04-20,1,53.83,25.59,0.104
6553,2023-04-20,2,40.59,27.61,-0.088
6554,2023-04-20,1,45.75,28.11,-0.088
6555,2023-04-20,4,27.48,19.11,-0.277
6556,2023-04-20,5,39.41,9.64,0.373
6557,2023-04-21,5,57.45,14.49,-0.479
6558,2023-04-21,3,45.35,23.12,-0.013
6559,2023-04-21,3,42.2,16.63,-0.237
6560,2023-04-21,1,45.3,24.87,-0.29
6561,2023-04-21,5,49.89,11.96,0.387
6562,2023-04-21,2,40.69,22.28,0.436
6563,2023-04-22,1,43.48,25.16,-0.42
6564,2023-04-22,5,30.1,11.3,-0.139
6565,2023-04-22,4,42.87,15.41,0.304
6566,2023-04-22,5,52.01,9.94,-0.234
6567,2023-04-22,2,52.3,20.96,0.242
6568,2023-04-22,5,45.91,17.28,0.486
6569,2023-04-22,3,37.07,21.42,0.835
6570,2023-04-22,3,48.13,18,0.055
6571,2023-04-22,3,49.69,21.86,0.182
6572,2023-04-22,4,51.76,20.19,0.293
6573,2023-04-23,2,52.14,23.68,0.083
6574,2023-04-23,2,47.19,14.51,0.69
6575,2023-04-23,5,64.45,18.65,0.154
6576,2023-04-23,2,36.01,24.44,0.15
6577,2023-04-23,1,34.76,25.6,-0.009
6578,2023-04-24,1,52.82,27.11,-0.524
6579,2023-04-24,2,45.24,26.65,-0.392
6580,2023-04-24,4,27.46,21.22,-0.177
6581,2023-04-24,4,24.12,14.28,-0.033
6582,2023-04-25,3,28.38,16.56,0.543
6583,2023-04-25,2,37,30.84,-0.067
6584,2023-04-25,1,37.91,22.87,0.107
6585,2023-04-25,2,41.98,26.18,-0.327
6586,2023-04-25,3,45.47,15.61,0.033
6587,2023-04-26,2,42.02,19.14,0.672
6588,2023-04-26,4,42.78,19.83,-0.157
6589,2023-04-26,1,50.17,26.92,0.054
6590,2023-04-26,1,57.73,26.39,-0.233
6591,2023-04-26,2,45.04,24.62,-0.298
6592,2023-04-27,4,34.48,17.33,-0.049
6593,2023-04-27,1,59.24,28.93,0.032
6594,2023-04-27,2,45.69,17.72,0.184
6595,2023-04-27,4,37.11,19.58,0.35
6596,2023-04-27,5,62.63,17.39,-0.301
6597,2023-04-27,1,48.92,25.48,0.43
6598,2023-04-27,4,36.82,16.51,0.056
6599,2023-04-28,3,42.98,24.31,-0.315
6600,2023-04-28,3,47.41,20.7,0.358
6601,2023-04-28,5,52.01,11.56,0.896
6602,2023-04-28,1,59.69,25.87,-0.226
6603,2023-04-29,4,35.08,16.89,-0.598
6604,2023-04-29,5,24.36,15.63,0.557
6605,2023-04-29,3,45.35,20.18,0.319
6606,2023-04-29,4,34.17,15.93,-0.347
6607,2023-04-29,5,56.54,14,-0.415
6608,2023-04-29,5,51.21,13.28,0.146
6609,2023-04-29,4,42.55,18.9,0.545
6610,2023-04-29,1,44.93,24.71,-0.662
6611,2023-04-29,2,50.9,24.74,0.271
6612,2023-04-30,5,50.72,15.31,0.192
6613,2023-04-30,5,40.1,16.05,-0.449
6614,2023-04-30,3,57.06,20.5,-0.088
6615,2023-04-30,2,54.58,25.93,0.442
6616,2023-04-30,1,44.08,21.62,-0.029
6617,2023-05-01,3,39.46,20.59,0.219
6618,2023-05-01,3,42.18,23.77,0.166
6619,2023-05-01,3,45.44,17.71,-0.166
6620,2023-05-01,1,42.2,27.08,-0.576
6621,2023-05-01,2,47.8,23.1,0.322
6622,2023-05-01,1,53.21,23.02,-0.068
6623,2023-05-01,4,48.03,20.08,-0.155
6624,2023-05-01,4,41.92,14.07,0.432
6625,2023-05-01,3,47.96,17.47,-0.008
6626,2023-05-01,2,55.49,22.68,0.021
6627,2023-05-02,4,29.38,15.25,0.068
6628,2023-05-02,2,44.65,28.45,0.382
6629,2023-05-02,1,54.59,23.94,-0.049
6630,2023-05-02,3,34.95,19.24,-0.262
6631,2023-05-02,3,30.75,18.35,-0.304
6632,2023-05-02,1,53.83,29.89,-0.164
6633,2023-05-02,3,40.94,18.09,-0.271
6634,2023-05-02,5,40.36,17.93,-0.187
6635,2023-05-02,1,57.74,29.82,-0.432
6636,2023-05-03,1,49.37,28.99,0.173
6637,2023-05-03,5,65.57,12.02,0.069
6638,2023-05-03,3,42.61,16.86,0.444
6639,2023-05-04,2,41.91,23.51,0.302
6640,2023-05-04,4,42.26,11.53,0.455
6641,2023-05-04,1,51.84,25.39,-0.273
6642,2023-05-04,3,34.11,15.09,0.141
6643,2023-05-04,4,40.84,12.41,-0.847
6644,2023-05-04,4,38.64,15.42,0.193
6645,2023-05-05,2,51.1,21.97,0.089
6646,2023-05-05,3,37.46,12.26,0.341
6647,2023-05-05,1,53.46,24.09,0.083
6648,2023-05-05,1,41.63,26.09,0.204
6649,2023-05-05,2,46.57,26.26,-0.038
6650,2023-05-05,5,63.68,16.88,0.025
6651,2023-05-05,2,45.09,29.96,-0.33
6652,2023-05-06,1,57.27,27.27,0.031
6653,2023-05-06,5,64.96,16.86,0.375
6654,2023-05-06,1,44.27,24.62,-0.112
6655,2023-05-06,4,41.58,16.26,-0.175
6656,2023-05-06,3,35.55,23.17,0.48
6657,2023-05-06,4,28.87,16.48,0.45
6658,2023-05-07,1,47.07,28.01,-0.029
6659,2023-05-07,3,33.65,20.71,-0.217
6660,2023-05-07,2,39.36,27.88,0.594
6661,2023-05-07,4,52.51,13.2,0.038
6662,2023-05-07,3,35.09,22.02,-0.197
6663,2023-05-07,1,41.03,31.17,-0.234
6664,2023-05-07,3,49.16,21.63,0.551
6665,2023-05-08,5,57.84,14.04,0.391
6666,2023-05-08,4,32.7,16.52,-0.343
6667,2023-05-08,4,39.56,16.06,-0.032
6668,2023-05-08,4,38.35,17.45,-0.182
6669,2023-05-08,5,66,15.52,-0.198
6670,2023-05-08,1,47.8,26.73,-0.194
6671,2023-05-08,3,37.79,19.85,-0.906
6672,2023-05-08,4,35.77,18.7,0.181
6673,2023-05-09,5,64.96,12.53,0.26
6674,2023-05-09,1,41.67,21.68,0.224
6675,2023-05-09,1,48.84,23.91,0.103
6676,2023-05-09,2,52.94,20.57,0.301
6677,2023-05-09,1,58.26,25.35,-0.406
6678,2023-05-09,1,53.59,24.16,-0.155
6679,2023-05-09,4,31.71,15.06,-0.246
6680,2023-05-09,1,56.79,27.21,-0.308
6681,2023-05-10,5,51.15,17.6,-0.653
6682,2023-05-10,2,57.31,28.19,-0.206
6683,2023-05-10,5,56.77,12.48,0.108
6684,2023-05-10,3,35.38,25.53,-0.129
6685,2023-05-10,3,44.24,23.3,0.442
6686,2023-05-10,2,47.61,26.9,0.18
6687,2023-05-10,2,45.3,23.12,-0.707
6688,2023-05-11,2,52.8,24.51,0.375
6689,2023-05-11,4,33.54,17.08,-0.73
6690,2023-05-11,3,43.66,18.43,0.27
6691,2023-05-11,3,41.14,17.24,0.02
6692,2023-05-11,3,43.2,18.02,-0.071
6693,2023-05-11,5,56.37,10.38,-0.235
6694,2023-05-11,1,42.63,25.88,0.091
6695,2023-05-11,5,70.43,8.84,0.19
6696,2023-05-12,3,46.31,23.41,0.209
6697,2023-05-12,5,41.52,12.7,-0.034
6698,2023-05-12,5,37.21,13.02,0.72
6699,2023-05-12,3,25.56,17.98,-0.538
6700,2023-05-12,2,54.82,23.44,-0.224
6701,2023-05-12,3,41.35,21.39,0.172
6702,2023-05-12,2,48.38,24.82,-0.456
6703,2023-05-12,3,42.8,21.93,-0.015
6704,2023-05-13,5,48.15,13.44,-0.066
6705,2023-05-13,5,60.03,18,0.23
6706,2023-05-13,1,57.04,25.43,0.191
6707,2023-05-14,5,37.92,15.11,-0.352
6708,2023-05-14,1,51.73,25.13,-0.488
6709,2023-05-14,1,49.59,24.5,-0.267
6710,2023-05-14,4,31.13,14.12,0.131
6711,2023-05-15,3,35.83,19.76,-0.188
6712,2023-05-15,2,57.88,23.33,-0.153
6713,2023-05-15,1,50.92,29.6,0.109
