id,observation_date,temperature,precipitation_level,humidity,weather_condition_code
4906,2022-06-24,29.9,0,36.1,Windy
4907,2022-06-24,26.4,4.1,67.7,Cloudy
4908,2022-06-25,38.2,0.9,59.3,Sunny
4909,2022-06-25,28.6,4.2,59.1,Stormy
4910,2022-06-25,27.2,5.2,39.7,Rainy
4911,2022-06-25,24.1,7.6,63.8,Rainy
4912,2022-06-26,27.1,0.6,58.7,Sunny
4913,2022-06-26,24.6,4.2,48.9,Sunny
4914,2022-06-26,30.8,0,60.1,Cloudy
4915,2022-06-26,33.1,5.1,39.5,Cloudy
4916,2022-06-26,28.9,2.4,68.6,Cloudy
4917,2022-06-27,25.3,3,32.6,Sunny
4918,2022-06-27,23.7,6.3,49.5,Windy
4919,2022-06-27,19.3,0.5,69.9,Windy
4920,2022-06-27,24.6,0,40.6,Cloudy
4921,2022-06-27,22.2,0,59.1,Sunny
4922,2022-06-27,30.6,6.4,40,Rainy
4923,2022-06-27,23,2.2,65.8,Cloudy
4924,2022-06-27,32.7,3.1,57,Sunny
4925,2022-06-28,19.6,4.8,56.2,Sunny
4926,2022-06-28,24.9,0,50.4,Rainy
4927,2022-06-29,19.7,3.6,94.6,Cloudy
4928,2022-06-29,35.7,0,37.3,Sunny
4929,2022-06-29,25.8,3.8,56,Sunny
4930,2022-06-29,21.5,1.3,43.2,Cloudy
4931,2022-06-29,28.2,5.9,82.8,Stormy
4932,2022-06-29,24.3,2.5,53,Cloudy
4933,2022-06-29,23,0.7,41.2,Sunny
4934,2022-06-30,30.8,0,45.1,Windy
4935,2022-06-30,26.2,0,51.3,Rainy
4936,2022-06-30,31.1,2.6,51.6,Sunny
4937,2022-06-30,27.9,0,49.4,Sunny
4938,2022-06-30,25.8,0.5,60.9,Sunny
4939,2022-06-30,34.2,3.5,47.2,Rainy
4940,2022-07-01,32.1,0,27.7,Sunny
4941,2022-07-01,24.4,3.2,72.8,Sunny
4942,2022-07-01,30.6,0,60.3,Sunny
4943,2022-07-01,20,0.7,63.4,Cloudy
4944,2022-07-01,22.4,3.5,44.5,Sunny
4945,2022-07-01,34.4,1.6,59.4,Sunny
4946,2022-07-02,25.9,3.3,18.1,Cloudy
4947,2022-07-02,40.9,4.9,44.7,Cloudy
4948,2022-07-02,26.9,6.5,64.3,Sunny
4949,2022-07-02,32.3,5.6,62.1,Sunny
4950,2022-07-02,26,0,24.3,Sunny
4951,2022-07-02,20.4,0,47.7,Sunny
4952,2022-07-02,20.8,4.2,53,Sunny
4953,2022-07-02,31.7,1.3,37.1,Stormy
4954,2022-07-03,34.7,6.9,72.5,Stormy
4955,2022-07-03,36.7,0,35.6,Rainy
4956,2022-07-03,32.3,4.2,46.4,Rainy
4957,2022-07-03,20.8,2.3,77.7,Sunny
4958,2022-07-03,25.7,0.8,20.9,Windy
4959,2022-07-04,27.3,0.7,55.9,Cloudy
4960,2022-07-04,38,1.3,64.4,Rainy
4961,2022-07-04,32.2,2.2,77.4,Sunny
4962,2022-07-04,33.1,9.1,61.8,Stormy
4963,2022-07-04,29.8,0,67.3,Cloudy
4964,2022-07-04,32.3,0,59.9,Sunny
4965,2022-07-04,18,2.5,70.8,Sunny
4966,2022-07-05,26.5,3,91.5,Windy
4967,2022-07-05,34.9,0,53.3,Cloudy
4968,2022-07-05,24.9,1.3,72.2,Sunny
4969,2022-07-05,33.6,5.4,47.2,Sunny
4970,2022-07-05,30.6,2.6,59.5,Sunny
4971,2022-07-06,20.3,3.2,55.1,Rainy
4972,2022-07-06,33.7,11.3,45.6,Cloudy
4973,2022-07-06,37.2,9,35.5,Stormy
4974,2022-07-06,29.5,6.1,63.8,Sunny
4975,2022-07-06,24.5,2.1,49.9,Sunny
4976,2022-07-06,31.5,5.2,49.9,Stormy
4977,2022-07-06,24.3,3.7,69,Rainy
4978,2022-07-06,31.8,4.8,49.8,Sunny
4979,2022-07-06,29.9,5.4,76.3,Stormy
4980,2022-07-07,30.8,3.7,47.8,Cloudy
4981,2022-07-07,23.7,5.5,47.6,Cloudy
4982,2022-07-07,28,5.1,63,Stormy
4983,2022-07-08,24.3,1.6,34.3,Windy
4984,2022-07-08,23.7,2.5,49.7,Sunny
4985,2022-07-08,21.1,7.6,49.6,Cloudy
4986,2022-07-08,31.6,4.6,40.7,Cloudy
4987,2022-07-08,30.4,4.3,60.5,Sunny
4988,2022-07-08,35.8,0.1,71.3,Rainy
4989,2022-07-08,29,6.3,31.6,Windy
4990,2022-07-09,20.7,6.5,59.1,Sunny
4991,2022-07-09,30.6,0,47.4,Sunny
4992,2022-07-09,22,0.2,42.4,Sunny
4993,2022-07-09,33.8,8.5,81.2,Foggy
4994,2022-07-09,30.1,3.2,51.7,Sunny
4995,2022-07-09,23.5,4.7,52.8,Rainy
4996,2022-07-09,29.5,7.6,50.4,Sunny
4997,2022-07-09,24.6,3.2,66.7,Windy
4998,2022-07-09,29.7,4.8,53,Cloudy
4999,2022-07-09,30,0.8,45.8,Rainy
5000,2022-07-10,26.6,3.1,65.4,Windy
5001,2022-07-10,26.1,8,56.6,Sunny
5002,2022-07-10,30.4,4.5,54.4,Sunny
5003,2022-07-10,34.2,4.4,39.2,Cloudy
5004,2022-07-10,41,2.1,44,Windy
5005,2022-07-10,23.3,3.3,64.6,Cloudy
5006,2022-07-11,17.4,0.5,51.9,Cloudy
5007,2022-07-11,28.3,2.1,54.2,Sunny
5008,2022-07-11,36.4,4.4,60.4,Rainy
5009,2022-07-11,24.5,2.8,59.1,Sunny
5010,2022-07-11,36.2,1.9,68.3,Sunny
5011,2022-07-12,27.6,7.5,28.3,Sunny
5012,2022-07-12,30.3,7.2,53.4,Stormy
5013,2022-07-12,28.4,3.2,41.6,Foggy
5014,2022-07-12,16.5,8.5,42.9,Stormy
5015,2022-07-12,19.4,3.9,62.5,Cloudy
5016,2022-07-12,14.5,4.6,62.7,Cloudy
5017,2022-07-12,29.5,2.3,86.9,Sunny
5018,2022-07-12,24.5,4.8,34.9,Sunny
5019,2022-07-13,19.2,2.3,70.8,Windy
5020,2022-07-13,19.6,1.4,71.3,Sunny
5021,2022-07-13,30,6.3,62.8,Rainy
5022,2022-07-13,31.8,1.3,80.6,Rainy
5023,2022-07-13,22.9,4.1,23.7,Foggy
5024,2022-07-13,32.8,1.4,34.8,Sunny
5025,2022-07-13,20.5,0,62.6,Sunny
5026,2022-07-14,30.2,0.3,49.6,Foggy
5027,2022-07-14,33.1,3.6,34.5,Stormy
5028,2022-07-14,25.7,8.5,74.7,Rainy
5029,2022-07-14,29.9,5.3,56.5,Stormy
5030,2022-07-15,10.3,0,49.4,Rainy
5031,2022-07-15,26.7,3.7,33,Sunny
5032,2022-07-15,25.9,0,59.4,Windy
5033,2022-07-15,33,7.7,51.6,Sunny
5034,2022-07-15,22.9,2.1,54,Rainy
5035,2022-07-15,31.2,5.7,90.1,Sunny
5036,2022-07-16,35.9,6.5,34.3,Cloudy
5037,2022-07-16,30.7,1.4,47.6,Windy
5038,2022-07-16,31.1,3.7,61.1,Foggy
5039,2022-07-16,20.8,3.1,62.5,Stormy
5040,2022-07-16,24,4.7,59.8,Foggy
5041,2022-07-16,24.7,7.4,65.5,Rainy
5042,2022-07-16,28.3,4.3,54.1,Sunny
5043,2022-07-16,30.7,2.2,67.1,Cloudy
5044,2022-07-16,21.8,0,46,Rainy
5045,2022-07-17,32.4,0,43.8,Sunny
5046,2022-07-17,33.3,5.9,59.9,Sunny
5047,2022-07-17,22.8,0,49.8,Cloudy
5048,2022-07-18,30.8,0,51.6,Cloudy
5049,2022-07-18,23.7,5.3,56.9,Sunny
5050,2022-07-18,29.6,3,46.7,Rainy
5051,2022-07-18,20.9,6.1,89.3,Foggy
5052,2022-07-18,23.4,0.1,43.5,Sunny
5053,2022-07-19,29.9,5.9,39.9,Stormy
5054,2022-07-19,34,4.9,53.6,Windy
5055,2022-07-19,34.4,0.9,65.6,Sunny
5056,2022-07-19,25,4.8,50.1,Cloudy
5057,2022-07-19,40.7,8.9,56.3,Stormy
5058,2022-07-19,21.8,4.6,60.7,Sunny
5059,2022-07-20,26,6.8,46.7,Sunny
5060,2022-07-20,30.5,2.2,63.3,Cloudy
5061,2022-07-20,26,7.5,72.1,Stormy
5062,2022-07-20,27.5,1.8,73.3,Foggy
5063,2022-07-20,20.5,3.8,76.6,Stormy
5064,2022-07-20,27.1,0,47.6,Sunny
5065,2022-07-21,28.4,0,60.8,Stormy
5066,2022-07-21,29.3,7,54.8,Windy
5067,2022-07-21,26.9,1,49.6,Sunny
5068,2022-07-21,32.4,1,45.3,Cloudy
5069,2022-07-21,24.1,1.8,29.7,Cloudy
5070,2022-07-21,27.5,1,63,Sunny
5071,2022-07-22,24.7,3.7,58.3,Sunny
5072,2022-07-22,37.4,2.8,61.1,Stormy
5073,2022-07-22,27.5,2.9,56.2,Windy
5074,2022-07-22,31.7,4.2,68,Sunny
5075,2022-07-23,31.7,4.6,65.2,Sunny
5076,2022-07-23,21.3,0,45,Rainy
5077,2022-07-23,28.5,1.8,16.9,Sunny
5078,2022-07-23,30.1,3.3,46.7,Sunny
5079,2022-07-23,27.1,0,46.7,Stormy
5080,2022-07-23,24.4,3,57.2,Sunny
5081,2022-07-24,31,0,56.7,Sunny
5082,2022-07-24,30.2,3.4,70.2,Sunny
5083,2022-07-24,27.9,8.9,66.4,Sunny
5084,2022-07-24,25.9,4.5,42.6,Rainy
5085,2022-07-24,23.7,7.1,56.2,Windy
5086,2022-07-24,24.2,1.4,59.9,Rainy
5087,2022-07-25,36.3,8.1,59.9,Sunny
5088,2022-07-25,39.9,5.7,79.5,Sunny
5089,2022-07-25,26.6,7.5,49.5,Foggy
5090,2022-07-25,24.1,1.9,56.2,Cloudy
5091,2022-07-25,34.4,4.6,57.6,Sunny
5092,2022-07-26,36.6,3.4,57.8,Sunny
5093,2022-07-26,28.3,4.4,53.5,Rainy
5094,2022-07-26,21.1,6.2,63.8,Foggy
5095,2022-07-26,25.4,0,39.4,Cloudy
5096,2022-07-26,18.8,5.4,58.7,Rainy
5097,2022-07-26,30.6,0.3,56.8,Sunny
5098,2022-07-26,32.3,4.7,63.8,Sunny
5099,2022-07-27,26.8,7.8,69.1,Sunny
5100,2022-07-27,16.9,3.5,49.9,Foggy
5101,2022-07-27,36.7,3,66.8,Sunny
5102,2022-07-27,32.2,0,56.3,Sunny
5103,2022-07-27,37.3,0.6,57.9,Sunny
5104,2022-07-28,28.1,4.4,47.3,Cloudy
5105,2022-07-28,28.2,3.8,62.2,Sunny
5106,2022-07-28,24.9,6.8,59.3,Sunny
5107,2022-07-29,28.7,1.5,54.8,Sunny
5108,2022-07-29,30.2,0,47.9,Foggy
5109,2022-07-29,28.3,5.2,66,Sunny
5110,2022-07-29,24.1,0,60.7,Windy
5111,2022-07-29,27.7,5,68.3,Sunny
5112,2022-07-29,28.8,4.4,74.5,Cloudy
5113,2022-07-29,32.2,3.6,22.9,Rainy
5114,2022-07-29,29.3,3.6,47.5,Sunny
5115,2022-07-29,30.9,3.3,68.4,Cloudy
5116,2022-07-30,21.7,7.4,41.1,Windy
5117,2022-07-30,21.6,0,72.8,Stormy
5118,2022-07-30,30.1,0.9,56.2,Rainy
5119,2022-07-30,32.3,11.7,41.6,Stormy
5120,2022-07-30,27.3,1,69.3,Cloudy
5121,2022-07-30,33.3,4.9,87.6,Sunny
5122,2022-07-30,29.4,6.5,48.9,Rainy
5123,2022-07-30,18.3,5,40.3,Stormy
5124,2022-07-30,22.8,0.8,60.3,Stormy
5125,2022-07-30,27.8,1.7,73.6,Windy
5126,2022-07-31,27.9,1.5,58.3,Sunny
5127,2022-07-31,20.6,4.8,69.6,Sunny
5128,2022-07-31,35.1,0,67.9,Cloudy
5129,2022-07-31,27.9,4.7,60.9,Sunny
5130,2022-07-31,25.4,1.3,54,Foggy
5131,2022-07-31,28.6,0.6,54.7,Rainy
5132,2022-07-31,20.8,4.9,61.1,Stormy
5133,2022-07-31,30.3,2.2,47.4,Cloudy
5134,2022-08-01,27.4,0,27.7,Cloudy
5135,2022-08-01,13.8,0,57.5,Rainy
5136,2022-08-01,27,7.6,50.1,Stormy
5137,2022-08-01,32.8,0,36,Sunny
5138,2022-08-01,32.5,6,64.7,Sunny
5139,2022-08-02,33.8,5.5,53.7,Rainy
5140,2022-08-02,31.7,4.8,70.3,Rainy
5141,2022-08-02,28.6,0.9,43.8,Rainy
5142,2022-08-02,30.4,4.3,77,Cloudy
5143,2022-08-02,26.1,9.2,44.9,Sunny
5144,2022-08-02,25.7,0,48.3,Stormy
5145,2022-08-02,28.9,1.5,44.9,Sunny
5146,2022-08-02,26.2,3.1,71.1,Foggy
5147,2022-08-02,35,2.5,49.1,Rainy
5148,2022-08-03,28.3,7.2,27.4,Cloudy
5149,2022-08-03,23.6,7,56.3,Sunny
5150,2022-08-04,18.3,8.3,54.6,Sunny
5151,2022-08-04,32.3,0,59.3,Cloudy
5152,2022-08-04,20.6,2.7,81.7,Sunny
5153,2022-08-04,27.4,4.8,29.1,Rainy
5154,2022-08-04,30.6,6.1,36.4,Rainy
5155,2022-08-05,30.6,6.8,59.9,Sunny
5156,2022-08-05,26.5,8,78.6,Sunny
5157,2022-08-05,29.5,0,58.6,Foggy
5158,2022-08-06,32.4,9.5,44.5,Sunny
5159,2022-08-06,32.1,4,45.4,Cloudy
5160,2022-08-06,32.1,2,57.9,Sunny
5161,2022-08-06,37.9,1.3,84.2,Sunny
5162,2022-08-06,23,1.7,71.5,Sunny
5163,2022-08-06,29.6,4.3,39.7,Sunny
5164,2022-08-06,28.9,1.1,42.5,Sunny
5165,2022-08-06,29.6,0,42.4,Sunny
5166,2022-08-07,24.2,1.5,63.4,Rainy
5167,2022-08-07,23.2,1.9,62.2,Sunny
5168,2022-08-07,30.7,0,30.1,Sunny
5169,2022-08-07,24.3,2.9,28.4,Rainy
5170,2022-08-07,31.2,8.5,51.7,Sunny
5171,2022-08-07,38.2,0,60.7,Sunny
5172,2022-08-08,23.8,4.2,48.5,Sunny
5173,2022-08-08,23,2.6,64.5,Sunny
5174,2022-08-08,24.1,0,44.4,Rainy
5175,2022-08-08,36.8,2.7,65.2,Cloudy
5176,2022-08-08,21.6,4.4,41.3,Sunny
5177,2022-08-08,35.8,3.4,61.7,Sunny
5178,2022-08-08,29.1,7,65.7,Sunny
5179,2022-08-08,31.5,8.9,55.8,Sunny
5180,2022-08-08,32.7,0.7,48.9,Rainy
5181,2022-08-08,33.2,5.2,75.6,Sunny
5182,2022-08-08,31.5,1.7,41.5,Foggy
5183,2022-08-09,31.1,4.1,38.6,Windy
5184,2022-08-10,25.3,3.3,45.1,Sunny
5185,2022-08-10,27.3,2.4,48,Sunny
5186,2022-08-10,25,0.2,63.7,Stormy
5187,2022-08-10,27.9,9.4,76.9,Rainy
5188,2022-08-10,29.2,8.1,36.2,Cloudy
5189,2022-08-11,24.1,1.9,41.5,Sunny
5190,2022-08-11,30.4,0,53.9,Sunny
5191,2022-08-11,26.4,1.8,78.2,Windy
5192,2022-08-11,28.4,5.6,56.5,Rainy
5193,2022-08-11,26.9,4.2,43.2,Sunny
5194,2022-08-12,32.7,3.6,37.1,Foggy
5195,2022-08-12,24,0,88.8,Sunny
5196,2022-08-12,34,4.3,73.1,Stormy
5197,2022-08-12,28.5,2.8,65.4,Sunny
5198,2022-08-12,31,3.4,50.4,Sunny
5199,2022-08-12,39.4,7.1,63.6,Cloudy
5200,2022-08-12,23.7,3.7,65.2,Rainy
5201,2022-08-12,30.6,1.1,68.7,Sunny
5202,2022-08-12,32.7,0.3,88.8,Foggy
5203,2022-08-12,28.7,2.4,54.5,Cloudy
5204,2022-08-13,34.5,3.5,63.4,Sunny
5205,2022-08-13,35.5,0.1,82.8,Sunny
5206,2022-08-13,25.7,3,41.4,Windy
5207,2022-08-13,32.5,3.5,53.2,Sunny
5208,2022-08-14,38.7,11.6,50.5,Sunny
5209,2022-08-14,18.9,5.6,34.5,Sunny
5210,2022-08-14,30.6,0,54.6,Windy
5211,2022-08-15,25,3.2,73.6,Sunny
5212,2022-08-15,16.5,6.8,33.6,Sunny
5213,2022-08-15,21.9,7.7,64.3,Rainy
5214,2022-08-15,32.7,4,64.3,Cloudy
5215,2022-08-15,26.9,3.3,36,Sunny
5216,2022-08-16,22.6,4.8,44.5,Windy
5217,2022-08-16,28.7,0,33.8,Foggy
5218,2022-08-16,29.2,1.2,39.2,Stormy
5219,2022-08-16,29.6,1.8,41.7,Sunny
5220,2022-08-16,26.6,8.2,57.4,Sunny
5221,2022-08-16,35.9,1.5,72.6,Stormy
5222,2022-08-16,35.2,6,45.4,Sunny
5223,2022-08-16,28.8,0.3,62.6,Sunny
5224,2022-08-16,29.4,9.8,52,Sunny
5225,2022-08-17,28.4,2.3,30.2,Cloudy
5226,2022-08-17,25.6,5.7,71,Stormy
5227,2022-08-17,28.7,2.2,53.2,Cloudy
5228,2022-08-18,31.7,7,28.8,Sunny
5229,2022-08-18,23,0,51.5,Sunny
5230,2022-08-18,19.9,0,64.9,Cloudy
5231,2022-08-18,28.8,1.9,77.1,Rainy
5232,2022-08-19,26,6,32.8,Stormy
5233,2022-08-19,25.6,4.7,68.1,Windy
5234,2022-08-19,29.6,11.2,39.8,Sunny
5235,2022-08-19,33.1,4.2,76.1,Cloudy
5236,2022-08-19,33.1,1.2,56.7,Sunny
5237,2022-08-19,13.3,9.8,36.7,Sunny
5238,2022-08-19,27.1,3.6,71.5,Rainy
5239,2022-08-19,25.6,0,50,Windy
5240,2022-08-20,17.8,0,52.4,Windy
5241,2022-08-20,21.3,3,56,Cloudy
5242,2022-08-20,24.5,0.8,61.6,Sunny
5243,2022-08-20,36.4,5.1,22.8,Sunny
5244,2022-08-20,24.6,1.6,40.1,Sunny
5245,2022-08-20,28.3,4.3,47.8,Sunny
5246,2022-08-20,37.6,4.5,44.7,Sunny
5247,2022-08-21,22.1,5.4,61.5,Sunny
5248,2022-08-21,23.6,3.1,72.8,Sunny
5249,2022-08-21,31.6,3.2,43.5,Sunny
5250,2022-08-21,23.7,8.1,82.8,Rainy
5251,2022-08-21,29,1.2,59.8,Foggy
5252,2022-08-21,28,0.4,66.3,Sunny
5253,2022-08-22,22.1,2.9,51.8,Stormy
5254,2022-08-22,40.4,1.9,55.4,Sunny
5255,2022-08-22,28.6,0,23.9,Sunny
5256,2022-08-22,24.9,5.5,55.8,Sunny
5257,2022-08-22,29.2,2,33,Sunny
5258,2022-08-22,22.3,1,53.3,Cloudy
5259,2022-08-23,24.8,0,61.9,Cloudy
5260,2022-08-23,24.7,5,51.8,Foggy
5261,2022-08-23,37.9,4.7,62.5,Stormy
5262,2022-08-23,26.3,6.7,53.6,Sunny
5263,2022-08-24,30,0,48.9,Cloudy
5264,2022-08-24,29,2.3,59.3,Sunny
5265,2022-08-24,26.3,7.1,60.4,Rainy
5266,2022-08-24,31.4,2.8,47.2,Cloudy
5267,2022-08-24,30.5,4.4,59.7,Rainy
5268,2022-08-24,26.3,4,65.6,Sunny
5269,2022-08-25,28.9,6.3,64.3,Windy
5270,2022-08-25,30.1,0,38.8,Cloudy
5271,2022-08-25,26.6,4.8,65.8,Rainy
5272,2022-08-26,24.3,6.9,41.4,Sunny
5273,2022-08-27,28.1,7.3,76.6,Sunny
5274,2022-08-27,37.1,4,31.9,Cloudy
5275,2022-08-27,22.9,1.5,60.4,Cloudy
5276,2022-08-27,34.2,2.8,39.6,Windy
5277,2022-08-27,31.1,5.3,46.3,Sunny
5278,2022-08-27,37.1,2.4,42.8,Rainy
5279,2022-08-27,24.2,4.1,61.1,Cloudy
5280,2022-08-28,33.2,6.4,31.5,Rainy
5281,2022-08-28,32,7.2,51.3,Windy
5282,2022-08-28,29.4,0,70.5,Sunny
5283,2022-08-28,32.8,2.7,60.4,Sunny
5284,2022-08-28,23,0,45.5,Sunny
5285,2022-08-28,21.1,3.9,49.6,Sunny
5286,2022-08-28,17.4,1.5,61.7,Foggy
5287,2022-08-29,24.8,3,64.2,Cloudy
5288,2022-08-29,36.4,0,56.9,Rainy
5289,2022-08-29,29.9,6.8,53.2,Sunny
5290,2022-08-29,29.3,3.6,64.4,Cloudy
5291,2022-08-30,20.9,1.6,54.6,Sunny
5292,2022-08-30,29.1,0.9,57.8,Cloudy
5293,2022-08-30,33.1,3.1,37.3,Rainy
5294,2022-08-30,32.6,6.2,50.6,Stormy
5295,2022-08-30,25.4,3.6,67.3,Rainy
5296,2022-08-30,20,3.8,52.6,Rainy
5297,2022-08-30,23.5,3.6,69.3,Windy
5298,2022-08-31,25.4,4.5,43.7,Sunny
5299,2022-08-31,28.3,2.2,58,Cloudy
5300,2022-08-31,23.8,0,27.9,Rainy
5301,2022-08-31,29.4,5.1,74.9,Sunny
5302,2022-08-31,29.3,1.3,55.2,Cloudy
5303,2022-08-31,28.6,3.7,44.8,Stormy
5304,2022-08-31,26.1,5.5,50.4,Sunny
5305,2022-08-31,25.4,2.9,45.6,Cloudy
5306,2022-08-31,27.9,0,36.8,Cloudy
5307,2022-08-31,28.4,2.6,32.7,Sunny
5308,2022-09-01,16.8,1.4,80.5,Foggy
5309,2022-09-01,20,11.5,79.2,Rainy
5310,2022-09-01,15.5,8.1,84.6,Cloudy
5311,2022-09-01,12.2,6.2,85.1,Cloudy
5312,2022-09-01,15.7,13.1,68.7,Rainy
5313,2022-09-01,21.3,0,71.5,Sunny
5314,2022-09-01,10.9,3.5,100,Cloudy
5315,2022-09-02,25.7,7,74,Windy
5316,2022-09-02,8,10,60.3,Sunny
5317,2022-09-02,11.7,4.8,84.9,Cloudy
5318,2022-09-02,11.2,6.2,78,Windy
5319,2022-09-03,12.2,6.2,71.9,Rainy
5320,2022-09-03,9.5,1.6,65.3,Sunny
5321,2022-09-04,5.7,4.7,79.7,Windy
5322,2022-09-04,3.4,12,66.2,Windy
5323,2022-09-04,21.4,7.5,67,Snowy
5324,2022-09-04,16.1,0.5,86.5,Cloudy
5325,2022-09-05,10.4,3.6,69.1,Sunny
5326,2022-09-05,8.3,8.2,69.1,Stormy
5327,2022-09-05,15.3,12.2,87,Windy
5328,2022-09-05,8,10.6,81,Rainy
5329,2022-09-05,22.3,1.3,71.1,Rainy
5330,2022-09-06,11.1,11.3,66.2,Windy
5331,2022-09-06,-2.5,9.8,73.7,Cloudy
5332,2022-09-06,5.8,2.8,44.6,Rainy
5333,2022-09-06,7.8,0,63.7,Cloudy
5334,2022-09-06,13,0,57.6,Cloudy
5335,2022-09-07,9.5,3.1,61.6,Sunny
5336,2022-09-07,11.1,1.5,86.1,Sunny
5337,2022-09-07,9.9,11.6,84.5,Cloudy
5338,2022-09-07,9.2,7.8,39.5,Rainy
5339,2022-09-07,11.3,11.2,63.6,Sunny
5340,2022-09-08,8.4,9.9,55.5,Foggy
5341,2022-09-08,5.2,5.8,53.2,Rainy
5342,2022-09-08,18,6.6,86.2,Windy
5343,2022-09-08,7.7,0,91.9,Sunny
5344,2022-09-08,8.2,0,53.7,Rainy
5345,2022-09-08,9.3,3.9,58,Foggy
5346,2022-09-09,10.6,7.2,72.5,Stormy
5347,2022-09-09,27.9,0,42.7,Rainy
5348,2022-09-09,11.2,7.4,82.4,Rainy
5349,2022-09-10,9.2,5.3,61.9,Foggy
5350,2022-09-10,12.9,9,82.2,Cloudy
5351,2022-09-10,13.4,8.2,95.3,Rainy
5352,2022-09-10,16.5,8.8,72.3,Cloudy
5353,2022-09-10,4,8.5,84.1,Windy
5354,2022-09-10,10.5,3.5,53.4,Cloudy
5355,2022-09-10,13,5.3,63,Cloudy
5356,2022-09-11,12,4.6,72.1,Rainy
5357,2022-09-11,17.8,8.4,84.5,Cloudy
5358,2022-09-11,15.4,6.6,64.4,Foggy
5359,2022-09-11,5.5,5.2,69.5,Windy
5360,2022-09-11,8,3,74.2,Foggy
5361,2022-09-11,10.3,7.4,84.2,Rainy
5362,2022-09-12,11.5,7.6,71.4,Windy
5363,2022-09-12,4.6,7.5,76.4,Cloudy
5364,2022-09-12,7.8,7.6,77.9,Cloudy
5365,2022-09-12,17.9,4.6,75.6,Rainy
5366,2022-09-12,11.2,0,57,Rainy
5367,2022-09-12,10.8,6.8,53.8,Rainy
5368,2022-09-12,7.3,0,61.5,Cloudy
5369,2022-09-12,6.1,13.7,68.1,Foggy
5370,2022-09-12,4.3,1.3,85.6,Sunny
5371,2022-09-13,8.6,2.6,34.3,Foggy
5372,2022-09-13,22.7,2,77.1,Cloudy
5373,2022-09-13,17.3,6.9,77.6,Cloudy
5374,2022-09-13,9.5,4.2,72.8,Rainy
5375,2022-09-14,3.8,3.3,64.2,Cloudy
5376,2022-09-14,8,2.7,70.8,Rainy
5377,2022-09-14,18.6,0,56.1,Sunny
5378,2022-09-14,3.7,7.1,75.2,Cloudy
5379,2022-09-14,2.8,5.3,69.5,Windy
5380,2022-09-14,13.6,6.6,53.3,Windy
5381,2022-09-14,19.8,2.5,54.4,Windy
5382,2022-09-15,4.2,15,69.6,Windy
5383,2022-09-15,16.3,0,80.1,Rainy
5384,2022-09-15,12.5,5.7,84.7,Sunny
5385,2022-09-15,23.8,3.3,61.4,Cloudy
5386,2022-09-15,11.9,5.8,71.6,Sunny
5387,2022-09-16,15.7,8.8,87.4,Cloudy
5388,2022-09-17,-2.8,0.3,59,Sunny
5389,2022-09-17,17.8,7.4,72.5,Cloudy
5390,2022-09-17,16.8,8,96.6,Cloudy
5391,2022-09-17,18.4,6.4,51.9,Windy
5392,2022-09-18,15.6,9.7,77.4,Foggy
5393,2022-09-18,12,9.6,50.3,Windy
5394,2022-09-19,25.7,2.9,62.6,Sunny
5395,2022-09-19,15.6,2.3,83.5,Cloudy
5396,2022-09-19,21.4,5.6,68.5,Sunny
5397,2022-09-19,10.8,0.5,67,Sunny
5398,2022-09-19,20.2,0,69.9,Rainy
5399,2022-09-20,21.6,0.6,76.2,Cloudy
5400,2022-09-20,5.4,8.1,80,Windy
5401,2022-09-20,5.8,5.1,74.8,Cloudy
5402,2022-09-20,13.7,6.5,81.6,Windy
5403,2022-09-20,0.5,2.3,58,Cloudy
5404,2022-09-21,16.8,6.2,65.3,Rainy
5405,2022-09-21,18.3,8,81.2,Rainy
5406,2022-09-21,8,10,75,Foggy
5407,2022-09-21,11.3,1.4,69.2,Foggy
5408,2022-09-22,14.4,6.5,53.6,Sunny
5409,2022-09-22,9,0,61,Windy
5410,2022-09-22,17.8,7.9,67.7,Rainy
5411,2022-09-22,6.7,0,59.8,Cloudy
5412,2022-09-22,9.2,3.2,59.4,Windy
5413,2022-09-22,3.9,2.3,81.6,Foggy
5414,2022-09-22,9.5,7.4,55,Windy
5415,2022-09-22,13.4,5.9,72,Rainy
5416,2022-09-22,11.8,7.4,88.1,Sunny
5417,2022-09-23,10.7,6.7,71.5,Rainy
5418,2022-09-24,7.4,10.5,91.5,Sunny
5419,2022-09-24,13.7,7.1,72.1,Windy
5420,2022-09-25,10,8.1,52.2,Cloudy
5421,2022-09-25,19.6,11.5,77.2,Rainy
5422,2022-09-25,11.8,6.8,66,Cloudy
5423,2022-09-25,11.9,10.1,78.2,Cloudy
5424,2022-09-25,7.6,0.7,93,Windy
5425,2022-09-25,8.1,0,80.5,Cloudy
5426,2022-09-25,11.5,4.7,50.3,Stormy
5427,2022-09-25,7.6,7.8,78.9,Cloudy
5428,2022-09-25,6.1,3.9,86.3,Rainy
5429,2022-09-25,16.1,4.7,58.6,Rainy
5430,2022-09-25,8.2,4.5,90.5,Snowy
5431,2022-09-25,14.9,2.2,66.7,Windy
5432,2022-09-26,9.3,4.1,71,Rainy
5433,2022-09-26,5.4,0.3,65.3,Rainy
5434,2022-09-26,17.9,13.2,61.5,Rainy
5435,2022-09-27,15.7,10.3,77.9,Foggy
5436,2022-09-27,20.9,0.3,80.6,Cloudy
