batch_id,batch_number,product_id,supplier_id,warehouse_id,quantity,procurement_cost,unit_cost,received_date,expiry_date,quality_grade,created_at
3161,BT-003161,48,13,15,70.3,326.9,4.65,2025-03-23,2025-04-02,A,2025-03-23T13:22:00.641Z
3162,BT-003162,48,13,5,134,620.42,4.63,2025-02-12,2025-02-22,A,2025-02-12T13:22:00.641Z
3163,BT-003163,48,13,2,287.5,1305.25,4.54,2025-05-21,2025-05-31,C,2025-05-21T13:22:00.641Z
3164,BT-003164,48,13,5,434.1,1975.16,4.55,2025-07-13,2025-07-23,A,2025-07-13T13:22:00.641Z
3165,BT-003165,96,17,11,476.4,938.51,1.97,2025-03-01,2025-03-15,A,2025-03-01T13:22:00.641Z
3166,BT-003166,96,17,8,69.7,148.46,2.13,2025-01-27,2025-02-10,A,2025-01-27T13:22:00.641Z
3167,BT-003167,96,17,4,215.6,381.61,1.77,2026-02-12,2026-02-26,B,2026-02-12T13:22:00.641Z
3168,BT-003168,96,17,4,169.4,337.11,1.99,2024-12-04,2024-12-18,A,2024-12-04T13:22:00.641Z
3169,BT-003169,96,17,10,353.4,554.84,1.57,2024-11-13,2024-11-27,A,2024-11-13T13:22:00.641Z
3170,BT-003170,96,17,15,426.1,911.85,2.14,2024-04-01,2024-04-15,A,2024-04-01T13:22:00.641Z
3171,BT-003171,96,17,11,194.6,354.17,1.82,2024-07-19,2024-08-02,A,2024-07-19T13:22:00.641Z
3172,BT-003172,96,17,8,305.5,592.67,1.94,2025-09-06,2025-09-20,A,2025-09-06T13:22:00.641Z
3173,BT-003173,96,17,8,409.8,651.58,1.59,2025-03-23,2025-04-06,B,2025-03-23T13:22:00.641Z
3174,BT-003174,96,17,13,217.7,424.52,1.95,2025-03-02,2025-03-16,A,2025-03-02T13:22:00.641Z
3175,BT-003175,96,17,10,318.9,625.04,1.96,2024-10-23,2024-11-06,A,2024-10-23T13:22:00.641Z
3176,BT-003176,96,17,1,304.5,609,2,2024-06-06,2024-06-20,A,2024-06-06T13:22:00.641Z
3177,BT-003177,96,17,15,451,861.41,1.91,2025-12-25,2026-01-08,B,2025-12-25T13:22:00.641Z
3178,BT-003178,96,17,8,90.6,142.24,1.57,2024-10-21,2024-11-04,A,2024-10-21T13:22:00.641Z
3179,BT-003179,166,28,14,247.1,901.92,3.65,2024-08-10,2024-08-17,C,2024-08-10T13:22:00.641Z
3180,BT-003180,166,28,8,254.9,823.33,3.23,2024-10-02,2024-10-09,C,2024-10-02T13:22:00.641Z
3181,BT-003181,166,28,15,269.1,1060.25,3.94,2024-07-20,2024-07-27,A,2024-07-20T13:22:00.641Z
3182,BT-003182,166,28,10,443.7,1841.36,4.15,2025-04-17,2025-04-24,A,2025-04-17T13:22:00.641Z
3183,BT-003183,166,28,13,472.2,1723.53,3.65,2024-12-08,2024-12-15,A,2024-12-08T13:22:00.641Z
3184,BT-003184,166,28,14,112.4,427.12,3.8,2024-12-01,2024-12-08,A,2024-12-01T13:22:00.641Z
3185,BT-003185,166,28,1,62.2,228.27,3.67,2025-11-23,2025-11-30,B,2025-11-23T13:22:00.641Z
3186,BT-003186,166,28,3,278.1,1104.06,3.97,2025-10-06,2025-10-13,A,2025-10-06T13:22:00.641Z
3187,BT-003187,166,28,8,287.1,1096.72,3.82,2024-12-10,2024-12-17,B,2024-12-10T13:22:00.641Z
3188,BT-003188,166,28,2,444.3,1448.42,3.26,2024-03-30,2024-04-06,A,2024-03-30T13:22:00.641Z
3189,BT-003189,166,28,4,397.8,1654.85,4.16,2025-02-02,2025-02-09,A,2025-02-02T13:22:00.641Z
3190,BT-003190,166,28,12,319.9,1340.38,4.19,2024-03-16,2024-03-23,C,2024-03-16T13:22:00.641Z
3191,BT-003191,166,28,9,300.8,1082.88,3.6,2025-06-09,2025-06-16,A,2025-06-09T13:22:00.641Z
3192,BT-003192,166,28,15,362.1,1477.37,4.08,2024-09-07,2024-09-14,A,2024-09-07T13:22:00.641Z
3193,BT-003193,101,28,13,345.1,1753.11,5.08,2026-01-05,2026-02-04,A,2026-01-05T13:22:00.641Z
3194,BT-003194,101,28,4,158.5,1069.88,6.75,2025-09-22,2025-10-22,A,2025-09-22T13:22:00.641Z
3195,BT-003195,101,28,9,120.8,639.03,5.29,2025-01-11,2025-02-10,A,2025-01-11T13:22:00.641Z
3196,BT-003196,101,28,4,429.9,2815.85,6.55,2025-03-04,2025-04-03,B,2025-03-04T13:22:00.641Z
3197,BT-003197,101,28,3,290.5,1432.17,4.93,2026-02-17,2026-03-19,B,2026-02-17T13:22:00.642Z
3198,BT-003198,101,28,5,280.9,1702.25,6.06,2025-11-23,2025-12-23,B,2025-11-23T13:22:00.642Z
3199,BT-003199,101,28,4,310.5,1536.98,4.95,2026-02-17,2026-03-19,C,2026-02-17T13:22:00.642Z
3200,BT-003200,101,28,15,392.3,2047.81,5.22,2025-03-02,2025-04-01,A,2025-03-02T13:22:00.642Z
3201,BT-003201,101,28,10,360.1,2218.22,6.16,2025-11-07,2025-12-07,A,2025-11-07T13:22:00.642Z
3202,BT-003202,101,28,4,56.2,355.18,6.32,2024-08-12,2024-09-11,C,2024-08-12T13:22:00.642Z
3203,BT-003203,101,28,10,412.2,2971.96,7.21,2024-10-30,2024-11-29,C,2024-10-30T13:22:00.642Z
3204,BT-003204,101,28,8,132.8,686.58,5.17,2025-12-09,2026-01-08,A,2025-12-09T13:22:00.642Z
3205,BT-003205,101,28,4,456.7,2479.88,5.43,2024-05-11,2024-06-10,B,2024-05-11T13:22:00.642Z
3206,BT-003206,101,28,7,254.1,1682.14,6.62,2025-02-12,2025-03-14,A,2025-02-12T13:22:00.642Z
3207,BT-003207,50,28,10,151,569.27,3.77,2024-08-31,2024-09-07,A,2024-08-31T13:22:00.642Z
3208,BT-003208,50,28,9,445.7,1430.7,3.21,2024-11-21,2024-11-28,B,2024-11-21T13:22:00.642Z
3209,BT-003209,50,28,6,77.5,340.23,4.39,2024-09-18,2024-09-25,A,2024-09-18T13:22:00.642Z
3210,BT-003210,50,28,13,408.7,1794.19,4.39,2024-07-06,2024-07-13,A,2024-07-06T13:22:00.642Z
3211,BT-003211,50,28,4,408.5,1450.18,3.55,2025-07-13,2025-07-20,A,2025-07-13T13:22:00.642Z
3212,BT-003212,50,28,11,304.8,1356.36,4.45,2025-05-13,2025-05-20,B,2025-05-13T13:22:00.642Z
3213,BT-003213,50,28,2,398.2,1724.21,4.33,2024-10-07,2024-10-14,B,2024-10-07T13:22:00.642Z
3214,BT-003214,50,28,15,178.2,646.87,3.63,2025-08-31,2025-09-07,A,2025-08-31T13:22:00.642Z
3215,BT-003215,50,28,4,93.9,404.71,4.31,2025-07-01,2025-07-08,A,2025-07-01T13:22:00.642Z
3216,BT-003216,50,28,7,220.1,953.03,4.33,2024-04-04,2024-04-11,C,2024-04-04T13:22:00.642Z
3217,BT-003217,50,28,5,64.1,296.14,4.62,2024-08-25,2024-09-01,A,2024-08-25T13:22:00.642Z
3218,BT-003218,50,28,2,423.2,1375.4,3.25,2025-05-28,2025-06-04,B,2025-05-28T13:22:00.642Z
3219,BT-003219,50,28,10,228.9,975.11,4.26,2024-06-29,2024-07-06,A,2024-06-29T13:22:00.642Z
3220,BT-003220,50,28,2,127.9,498.81,3.9,2026-02-08,2026-02-15,B,2026-02-08T13:22:00.642Z
3221,BT-003221,199,12,7,491.6,1755.01,3.57,2024-07-27,2024-08-10,B,2024-07-27T13:22:00.642Z
3222,BT-003222,199,12,9,249.5,843.31,3.38,2024-10-03,2024-10-17,A,2024-10-03T13:22:00.642Z
3223,BT-003223,199,12,15,232.8,737.98,3.17,2024-06-16,2024-06-30,B,2024-06-16T13:22:00.642Z
3224,BT-003224,199,12,9,385.5,1372.38,3.56,2025-02-19,2025-03-05,A,2025-02-19T13:22:00.642Z
3225,BT-003225,199,12,15,300.7,1103.57,3.67,2024-10-17,2024-10-31,A,2024-10-17T13:22:00.642Z
3226,BT-003226,199,12,10,379.7,1298.57,3.42,2024-05-23,2024-06-06,A,2024-05-23T13:22:00.642Z
3227,BT-003227,199,12,5,201.2,551.29,2.74,2024-03-18,2024-04-01,A,2024-03-18T13:22:00.642Z
3228,BT-003228,199,12,5,327.9,836.14,2.55,2025-12-09,2025-12-23,A,2025-12-09T13:22:00.642Z
3229,BT-003229,199,12,14,446.6,1219.22,2.73,2024-04-15,2024-04-29,B,2024-04-15T13:22:00.642Z
3230,BT-003230,199,12,1,251.4,653.64,2.6,2025-12-16,2025-12-30,B,2025-12-16T13:22:00.642Z
3231,BT-003231,199,12,2,153,425.34,2.78,2025-06-12,2025-06-26,A,2025-06-12T13:22:00.642Z
3232,BT-003232,199,12,6,129,328.95,2.55,2024-11-15,2024-11-29,A,2024-11-15T13:22:00.642Z
3233,BT-003233,199,12,5,346.9,1113.55,3.21,2025-12-12,2025-12-26,C,2025-12-12T13:22:00.642Z
3234,BT-003234,199,12,8,162.2,421.72,2.6,2024-07-22,2024-08-05,A,2024-07-22T13:22:00.642Z
3235,BT-003235,165,17,10,260,1266.2,4.87,2024-12-13,2024-12-20,A,2024-12-13T13:22:00.642Z
3236,BT-003236,165,17,9,314.7,1309.15,4.16,2024-06-23,2024-06-30,A,2024-06-23T13:22:00.642Z
3237,BT-003237,165,17,10,447.7,1983.31,4.43,2025-10-10,2025-10-17,B,2025-10-10T13:22:00.642Z
3238,BT-003238,165,17,11,329.1,1869.29,5.68,2024-08-02,2024-08-09,A,2024-08-02T13:22:00.642Z
3239,BT-003239,165,17,5,384.3,2209.73,5.75,2025-08-01,2025-08-08,B,2025-08-01T13:22:00.642Z
3240,BT-003240,165,17,7,191.3,1107.63,5.79,2025-01-01,2025-01-08,C,2025-01-01T13:22:00.642Z
3241,BT-003241,165,17,6,89.4,447.89,5.01,2024-08-31,2024-09-07,B,2024-08-31T13:22:00.642Z
3242,BT-003242,165,17,10,155.8,766.54,4.92,2024-10-20,2024-10-27,A,2024-10-20T13:22:00.642Z
3243,BT-003243,165,17,7,121,537.24,4.44,2024-12-15,2024-12-22,A,2024-12-15T13:22:00.642Z
3244,BT-003244,165,17,8,308.5,1573.35,5.1,2025-08-15,2025-08-22,A,2025-08-15T13:22:00.642Z
3245,BT-003245,165,17,10,480.8,2783.83,5.79,2024-11-04,2024-11-11,A,2024-11-04T13:22:00.642Z
3246,BT-003246,165,17,7,210.2,1212.85,5.77,2024-05-22,2024-05-29,A,2024-05-22T13:22:00.642Z
3247,BT-003247,165,17,13,175.9,689.53,3.92,2025-10-14,2025-10-21,B,2025-10-14T13:22:00.642Z
3248,BT-003248,165,17,13,96.3,424.68,4.41,2024-03-18,2024-03-25,A,2024-03-18T13:22:00.642Z
3249,BT-003249,37,30,7,56.8,265.26,4.67,2025-02-28,2025-03-30,A,2025-02-28T13:22:00.642Z
3250,BT-003250,37,30,7,133.6,456.91,3.42,2026-01-09,2026-02-08,A,2026-01-09T13:22:00.642Z
3251,BT-003251,37,30,6,290.2,1271.08,4.38,2024-12-01,2024-12-31,C,2024-12-01T13:22:00.642Z
3252,BT-003252,37,30,4,400.9,1427.2,3.56,2024-09-05,2024-10-05,A,2024-09-05T13:22:00.642Z
3253,BT-003253,37,30,11,429.8,2131.81,4.96,2024-10-05,2024-11-04,A,2024-10-05T13:22:00.642Z
3254,BT-003254,37,30,5,130.7,584.23,4.47,2024-07-23,2024-08-22,B,2024-07-23T13:22:00.642Z
3255,BT-003255,37,30,15,266.8,960.48,3.6,2025-02-17,2025-03-19,C,2025-02-17T13:22:00.642Z
3256,BT-003256,37,30,4,186.8,797.64,4.27,2024-04-26,2024-05-26,A,2024-04-26T13:22:00.642Z
3257,BT-003257,37,30,10,317.8,1258.49,3.96,2025-12-21,2026-01-20,A,2025-12-21T13:22:00.642Z
3258,BT-003258,37,30,11,231,1171.17,5.07,2024-07-23,2024-08-22,B,2024-07-23T13:22:00.642Z
3259,BT-003259,37,30,11,74.1,374.21,5.05,2025-03-09,2025-04-08,A,2025-03-09T13:22:00.642Z
3260,BT-003260,37,30,7,216.8,971.26,4.48,2024-10-11,2024-11-10,A,2024-10-11T13:22:00.642Z
3261,BT-003261,37,30,11,313,1189.4,3.8,2025-04-22,2025-05-22,B,2025-04-22T13:22:00.642Z
3262,BT-003262,37,30,10,84.7,393.86,4.65,2025-09-18,2025-10-18,A,2025-09-18T13:22:00.642Z
3263,BT-003263,187,4,12,461.5,530.72,1.15,2025-09-20,2025-10-04,A,2025-09-20T13:22:00.642Z
3264,BT-003264,187,4,4,430.7,370.4,0.86,2024-06-25,2024-07-09,A,2024-06-25T13:22:00.642Z
3265,BT-003265,187,4,4,375.3,382.81,1.02,2024-04-16,2024-04-30,A,2024-04-16T13:22:00.642Z
3266,BT-003266,187,4,11,320.8,333.63,1.04,2024-11-08,2024-11-22,B,2024-11-08T13:22:00.642Z
3267,BT-003267,187,4,2,58.8,57.04,0.97,2025-09-06,2025-09-20,A,2025-09-06T13:22:00.642Z
3268,BT-003268,187,4,12,328,305.04,0.93,2026-01-01,2026-01-15,A,2026-01-01T13:22:00.642Z
3269,BT-003269,187,4,6,389.6,448.04,1.15,2024-09-21,2024-10-05,B,2024-09-21T13:22:00.642Z
3270,BT-003270,187,4,7,449,493.9,1.1,2024-07-22,2024-08-05,A,2024-07-22T13:22:00.642Z
3271,BT-003271,187,4,13,478.6,502.53,1.05,2024-04-18,2024-05-02,A,2024-04-18T13:22:00.642Z
3272,BT-003272,187,4,10,76.2,76.96,1.01,2025-05-16,2025-05-30,B,2025-05-16T13:22:00.642Z
3273,BT-003273,187,4,6,470.1,446.6,0.95,2024-06-13,2024-06-27,A,2024-06-13T13:22:00.642Z
3274,BT-003274,187,4,13,218.1,261.72,1.2,2025-03-11,2025-03-25,C,2025-03-11T13:22:00.642Z
3275,BT-003275,187,4,10,228.2,278.4,1.22,2024-05-02,2024-05-16,C,2024-05-02T13:22:00.642Z
3276,BT-003276,187,4,9,52,47.84,0.92,2026-01-07,2026-01-21,A,2026-01-07T13:22:00.642Z
3277,BT-003277,36,13,5,111.2,147.9,1.33,2025-06-02,2025-07-02,C,2025-06-02T13:22:00.642Z
3278,BT-003278,36,13,12,431.2,702.86,1.63,2024-10-13,2024-11-12,A,2024-10-13T13:22:00.642Z
3279,BT-003279,36,13,3,194.4,312.98,1.61,2025-07-12,2025-08-11,A,2025-07-12T13:22:00.642Z
3280,BT-003280,36,13,1,460.9,709.79,1.54,2025-08-06,2025-09-05,A,2025-08-06T13:22:00.642Z
3281,BT-003281,36,13,15,338.6,453.72,1.34,2025-09-17,2025-10-17,B,2025-09-17T13:22:00.642Z
3282,BT-003282,36,13,15,270.7,403.34,1.49,2025-03-16,2025-04-15,A,2025-03-16T13:22:00.642Z
3283,BT-003283,36,13,6,50.9,81.95,1.61,2024-05-28,2024-06-27,A,2024-05-28T13:22:00.642Z
3284,BT-003284,36,13,6,381.3,682.53,1.79,2025-04-18,2025-05-18,B,2025-04-18T13:22:00.642Z
3285,BT-003285,36,13,15,353.8,505.93,1.43,2024-05-27,2024-06-26,B,2024-05-27T13:22:00.642Z
3286,BT-003286,36,13,7,333.9,410.7,1.23,2025-04-17,2025-05-17,B,2025-04-17T13:22:00.642Z
3287,BT-003287,36,13,9,343.2,487.34,1.42,2025-06-13,2025-07-13,C,2025-06-13T13:22:00.642Z
3288,BT-003288,36,13,1,339.9,550.64,1.62,2025-03-17,2025-04-16,A,2025-03-17T13:22:00.642Z
3289,BT-003289,36,13,3,463.8,672.51,1.45,2024-06-05,2024-07-05,C,2024-06-05T13:22:00.642Z
3290,BT-003290,36,13,9,402,538.68,1.34,2026-01-09,2026-02-08,A,2026-01-09T13:22:00.642Z
3291,BT-003291,163,17,7,412.1,329.68,0.8,2024-09-12,2024-09-15,A,2024-09-12T13:22:00.642Z
3292,BT-003292,163,17,15,271.7,201.06,0.74,2024-10-09,2024-10-12,A,2024-10-09T13:22:00.642Z
3293,BT-003293,163,17,12,365.3,321.46,0.88,2025-12-16,2025-12-19,C,2025-12-16T13:22:00.642Z
3294,BT-003294,163,17,11,327.8,258.96,0.79,2025-10-29,2025-11-01,B,2025-10-29T13:22:00.642Z
3295,BT-003295,163,17,11,375.4,270.29,0.72,2024-09-29,2024-10-02,A,2024-09-29T13:22:00.642Z
3296,BT-003296,163,17,13,139.4,110.13,0.79,2024-12-19,2024-12-22,B,2024-12-19T13:22:00.642Z
3297,BT-003297,163,17,8,393.6,295.2,0.75,2024-11-26,2024-11-29,B,2024-11-26T13:22:00.642Z
3298,BT-003298,163,17,8,158.4,145.73,0.92,2024-04-14,2024-04-17,A,2024-04-14T13:22:00.642Z
3299,BT-003299,163,17,3,257.1,182.54,0.71,2025-12-21,2025-12-24,A,2025-12-21T13:22:00.642Z
3300,BT-003300,163,17,3,196.4,127.66,0.65,2024-12-14,2024-12-17,A,2024-12-14T13:22:00.642Z
3301,BT-003301,163,17,11,121.8,104.75,0.86,2024-10-28,2024-10-31,A,2024-10-28T13:22:00.642Z
3302,BT-003302,163,17,7,89.2,68.68,0.77,2025-04-18,2025-04-21,A,2025-04-18T13:22:00.642Z
3303,BT-003303,163,17,15,487.8,404.87,0.83,2025-08-15,2025-08-18,A,2025-08-15T13:22:00.642Z
3304,BT-003304,163,17,4,374.6,310.92,0.83,2025-11-23,2025-11-26,B,2025-11-23T13:22:00.642Z
3305,BT-003305,98,16,10,321.8,176.99,0.55,2025-11-21,2025-11-26,A,2025-11-21T13:22:00.642Z
3306,BT-003306,98,16,12,184.5,103.32,0.56,2025-06-20,2025-06-25,A,2025-06-20T13:22:00.642Z
3307,BT-003307,98,16,1,224.6,128.02,0.57,2024-04-19,2024-04-24,A,2024-04-19T13:22:00.642Z
3308,BT-003308,98,16,8,315,176.4,0.56,2024-03-26,2024-03-31,C,2024-03-26T13:22:00.642Z
3309,BT-003309,98,16,2,115.7,64.79,0.56,2024-08-30,2024-09-04,B,2024-08-30T13:22:00.642Z
3310,BT-003310,98,16,2,494.9,222.71,0.45,2024-06-16,2024-06-21,A,2024-06-16T13:22:00.642Z
3311,BT-003311,98,16,14,311.7,208.84,0.67,2024-04-20,2024-04-25,A,2024-04-20T13:22:00.642Z
3312,BT-003312,98,16,14,207.3,138.89,0.67,2024-03-31,2024-04-05,A,2024-03-31T13:22:00.642Z
3313,BT-003313,98,16,1,313.9,163.23,0.52,2024-12-31,2025-01-05,A,2024-12-31T13:22:00.642Z
3314,BT-003314,98,16,12,456.3,205.34,0.45,2026-01-22,2026-01-27,B,2026-01-22T13:22:00.642Z
3315,BT-003315,98,16,11,178.2,83.75,0.47,2026-02-25,2026-03-02,A,2026-02-25T13:22:00.642Z
3316,BT-003316,98,16,14,499.7,294.82,0.59,2025-09-30,2025-10-05,A,2025-09-30T13:22:00.642Z
3317,BT-003317,98,16,1,229.5,119.34,0.52,2024-05-12,2024-05-17,A,2024-05-12T13:22:00.642Z
3318,BT-003318,98,16,14,333,219.78,0.66,2025-11-29,2025-12-04,B,2025-11-29T13:22:00.642Z
3319,BT-003319,121,13,6,491.3,1021.9,2.08,2025-05-20,2025-06-10,A,2025-05-20T13:22:00.642Z
3320,BT-003320,121,13,3,167.2,401.28,2.4,2026-03-01,2026-03-22,A,2026-03-01T13:22:00.642Z
3321,BT-003321,121,13,8,328.4,752.04,2.29,2026-01-04,2026-01-25,A,2026-01-04T13:22:00.642Z
3322,BT-003322,121,13,11,352.8,783.22,2.22,2025-05-12,2025-06-02,A,2025-05-12T13:22:00.642Z
3323,BT-003323,121,13,6,278.7,510.02,1.83,2025-09-14,2025-10-05,A,2025-09-14T13:22:00.642Z
3324,BT-003324,121,13,12,293.5,660.38,2.25,2025-01-31,2025-02-21,A,2025-01-31T13:22:00.642Z
3325,BT-003325,121,13,8,497.7,1114.85,2.24,2024-11-25,2024-12-16,A,2024-11-25T13:22:00.642Z
3326,BT-003326,121,13,12,400.4,720.72,1.8,2024-05-04,2024-05-25,A,2024-05-04T13:22:00.642Z
3327,BT-003327,121,13,8,210,529.2,2.52,2025-01-18,2025-02-08,B,2025-01-18T13:22:00.642Z
3328,BT-003328,121,13,10,189.5,492.7,2.6,2025-03-07,2025-03-28,B,2025-03-07T13:22:00.642Z
3329,BT-003329,121,13,15,225,594,2.64,2025-09-06,2025-09-27,B,2025-09-06T13:22:00.642Z
3330,BT-003330,121,13,13,443.7,860.78,1.94,2024-11-18,2024-12-09,A,2024-11-18T13:22:00.642Z
3331,BT-003331,121,13,9,153.4,400.37,2.61,2025-02-08,2025-03-01,A,2025-02-08T13:22:00.642Z
3332,BT-003332,121,13,6,219.6,527.04,2.4,2026-01-26,2026-02-16,C,2026-01-26T13:22:00.642Z
3333,BT-003333,103,27,11,72.2,200.72,2.78,2025-05-09,2025-06-08,A,2025-05-09T13:22:00.642Z
3334,BT-003334,103,27,12,430.6,1403.76,3.26,2025-10-17,2025-11-16,A,2025-10-17T13:22:00.642Z
3335,BT-003335,103,27,11,238.8,962.36,4.03,2026-01-06,2026-02-05,A,2026-01-06T13:22:00.642Z
3336,BT-003336,103,27,9,126.3,503.94,3.99,2024-07-09,2024-08-08,B,2024-07-09T13:22:00.642Z
3337,BT-003337,103,27,9,64.9,230.4,3.55,2024-05-06,2024-06-05,A,2024-05-06T13:22:00.642Z
3338,BT-003338,103,27,2,211.9,599.68,2.83,2025-10-13,2025-11-12,A,2025-10-13T13:22:00.642Z
3339,BT-003339,103,27,12,404.5,1492.61,3.69,2025-02-06,2025-03-08,B,2025-02-06T13:22:00.642Z
3340,BT-003340,103,27,3,181,718.57,3.97,2024-08-17,2024-09-16,A,2024-08-17T13:22:00.642Z
3341,BT-003341,103,27,5,344,1389.76,4.04,2025-02-18,2025-03-20,A,2025-02-18T13:22:00.642Z
3342,BT-003342,103,27,15,200,742,3.71,2024-10-15,2024-11-14,A,2024-10-15T13:22:00.642Z
3343,BT-003343,103,27,6,489.1,1966.18,4.02,2026-02-01,2026-03-03,A,2026-02-01T13:22:00.642Z
3344,BT-003344,103,27,11,328.5,946.08,2.88,2025-10-23,2025-11-22,A,2025-10-23T13:22:00.642Z
3345,BT-003345,103,27,12,239.1,956.4,4,2025-01-27,2025-02-26,B,2025-01-27T13:22:00.642Z
3346,BT-003346,103,27,14,239.9,856.44,3.57,2026-03-08,2026-04-07,A,2026-03-08T13:22:00.642Z
3347,BT-003347,141,9,3,316.1,825.02,2.61,2024-03-14,2024-03-24,A,2024-03-14T13:22:00.642Z
3348,BT-003348,141,9,10,357.5,1161.88,3.25,2024-10-24,2024-11-03,A,2024-10-24T13:22:00.642Z
3349,BT-003349,141,9,7,64.5,206.4,3.2,2025-08-29,2025-09-08,B,2025-08-29T13:22:00.642Z
3350,BT-003350,141,9,12,242.7,834.89,3.44,2025-04-22,2025-05-02,B,2025-04-22T13:22:00.642Z
3351,BT-003351,141,9,8,63.9,185.95,2.91,2025-01-01,2025-01-11,B,2025-01-01T13:22:00.642Z
3352,BT-003352,141,9,11,302.6,1077.26,3.56,2025-10-23,2025-11-02,A,2025-10-23T13:22:00.642Z
3353,BT-003353,141,9,8,311.7,913.28,2.93,2025-01-12,2025-01-22,A,2025-01-12T13:22:00.642Z
3354,BT-003354,141,9,14,413.9,1030.61,2.49,2025-03-07,2025-03-17,A,2025-03-07T13:22:00.642Z
3355,BT-003355,141,9,1,354.7,1223.71,3.45,2025-10-15,2025-10-25,A,2025-10-15T13:22:00.642Z
3356,BT-003356,141,9,11,50.6,167.49,3.31,2026-02-25,2026-03-07,A,2026-02-25T13:22:00.642Z
3357,BT-003357,141,9,1,165.4,438.31,2.65,2024-11-22,2024-12-02,A,2024-11-22T13:22:00.642Z
3358,BT-003358,141,9,15,368.2,1130.37,3.07,2025-08-11,2025-08-21,C,2025-08-11T13:22:00.642Z
3359,BT-003359,141,9,6,495.8,1338.66,2.7,2025-10-31,2025-11-10,A,2025-10-31T13:22:00.642Z
3360,BT-003360,141,9,3,90.7,264.84,2.92,2025-02-11,2025-02-21,A,2025-02-11T13:22:00.642Z
3361,BT-003361,166,2,11,181.6,844.44,4.65,2025-12-12,2025-12-19,B,2025-12-12T13:22:00.642Z
3362,BT-003362,166,2,13,342.9,1409.32,4.11,2025-08-20,2025-08-27,A,2025-08-20T13:22:00.642Z
3363,BT-003363,166,2,6,115.5,460.85,3.99,2024-09-29,2024-10-06,A,2024-09-29T13:22:00.642Z
3364,BT-003364,166,2,5,67.1,369.72,5.51,2024-09-16,2024-09-23,A,2024-09-16T13:22:00.642Z
3365,BT-003365,166,2,13,303.4,1504.86,4.96,2024-09-28,2024-10-05,A,2024-09-28T13:22:00.642Z
3366,BT-003366,166,2,12,197.3,852.34,4.32,2024-04-07,2024-04-14,A,2024-04-07T13:22:00.642Z
3367,BT-003367,166,2,5,317.1,1756.73,5.54,2026-01-26,2026-02-02,A,2026-01-26T13:22:00.642Z
3368,BT-003368,166,2,15,274.4,1506.46,5.49,2025-01-28,2025-02-04,A,2025-01-28T13:22:00.642Z
3369,BT-003369,166,2,8,81.9,470.93,5.75,2025-12-12,2025-12-19,A,2025-12-12T13:22:00.642Z
3370,BT-003370,166,2,9,204.7,1019.41,4.98,2025-06-30,2025-07-07,A,2025-06-30T13:22:00.642Z
3371,BT-003371,166,2,15,334,1683.36,5.04,2025-01-29,2025-02-05,B,2025-01-29T13:22:00.642Z
3372,BT-003372,166,2,1,339.8,1994.63,5.87,2024-09-02,2024-09-09,B,2024-09-02T13:22:00.642Z
3373,BT-003373,166,2,12,57.5,280.03,4.87,2024-06-19,2024-06-26,A,2024-06-19T13:22:00.642Z
3374,BT-003374,166,2,2,184.2,790.22,4.29,2025-11-30,2025-12-07,B,2025-11-30T13:22:00.642Z
3375,BT-003375,150,2,13,434.2,2440.2,5.62,2024-04-21,2024-04-28,B,2024-04-21T13:22:00.642Z
3376,BT-003376,150,2,2,344.9,2228.05,6.46,2025-10-06,2025-10-13,A,2025-10-06T13:22:00.642Z
3377,BT-003377,150,2,13,318.5,1563.84,4.91,2024-12-12,2024-12-19,A,2024-12-12T13:22:00.642Z
3378,BT-003378,150,2,15,314.5,1887,6,2026-02-20,2026-02-27,A,2026-02-20T13:22:00.643Z
3379,BT-003379,150,2,13,476,2946.44,6.19,2024-09-19,2024-09-26,C,2024-09-19T13:22:00.643Z
3380,BT-003380,150,2,5,410,2496.9,6.09,2024-08-26,2024-09-02,A,2024-08-26T13:22:00.643Z
3381,BT-003381,150,2,11,469.1,3147.66,6.71,2024-10-24,2024-10-31,B,2024-10-24T13:22:00.643Z
3382,BT-003382,150,2,4,62,406.72,6.56,2024-05-15,2024-05-22,A,2024-05-15T13:22:00.643Z
3383,BT-003383,150,2,1,232.3,1221.9,5.26,2025-05-23,2025-05-30,A,2025-05-23T13:22:00.643Z
3384,BT-003384,150,2,4,209.6,1387.55,6.62,2024-10-16,2024-10-23,B,2024-10-16T13:22:00.643Z
3385,BT-003385,150,2,11,124.7,628.49,5.04,2024-12-13,2024-12-20,C,2024-12-13T13:22:00.643Z
3386,BT-003386,150,2,14,114.6,770.11,6.72,2024-10-10,2024-10-17,C,2024-10-10T13:22:00.643Z
3387,BT-003387,150,2,9,441.7,2323.34,5.26,2026-02-28,2026-03-07,A,2026-02-28T13:22:00.643Z
3388,BT-003388,150,2,11,430,2868.1,6.67,2024-09-16,2024-09-23,B,2024-09-16T13:22:00.643Z
3389,BT-003389,152,2,9,283.3,1535.49,5.42,2025-08-26,2025-09-02,A,2025-08-26T13:22:00.643Z
3390,BT-003390,152,2,1,430.8,2838.97,6.59,2025-06-21,2025-06-28,B,2025-06-21T13:22:00.643Z
3391,BT-003391,152,2,4,271.4,1677.25,6.18,2025-08-13,2025-08-20,B,2025-08-13T13:22:00.643Z
